,text,pos_tag,session,tier_name,start_time,end_time
446,ja,ADV,r1A,ORT-MAU,986.757833,986.877833
447,gut,ADV,r1A,ORT-MAU,986.937833,987.167979
448,ja,ADV,r1A,ORT-MAU,992.726937,992.814062
449,jeder,PRON,r1A,ORT-MAU,992.814062,993.094062
450,kann,AUX,r1A,ORT-MAU,993.094062,993.234063
451,ja,ADV,r1A,ORT-MAU,993.234063,993.324062
452,sein,AUX,r1A,ORT-MAU,993.324062,993.484063
453,Zimmer,NOUN,r1A,ORT-MAU,993.484063,993.864063
454,einrichten,VERB,r1A,ORT-MAU,993.934062,994.724062
455,wie,ADP,r1A,ORT-MAU,994.724062,994.854063
456,er,PRON,r1A,ORT-MAU,994.854063,994.994063
457,will,AUX,r1A,ORT-MAU,994.994063,995.164062
458,genau,ADV,r1A,ORT-MAU,995.444979,995.765271
459,ja,ADV,r1A,ORT-MAU,1002.651104,1002.721104
460,gut,ADV,r1A,ORT-MAU,1002.721104,1002.821104
461,ich,PRON,r1A,ORT-MAU,1002.821104,1002.931104
462,hab,PROPN,r1A,ORT-MAU,1002.931104,1003.051104
463,n,X,r1A,ORT-MAU,1003.051104,1003.251104
464,ich,PRON,r1A,ORT-MAU,1003.911104,1003.941104
465,hab,PROPN,r1A,ORT-MAU,1003.941104,1004.041104
466,n,X,r1A,ORT-MAU,1004.041104,1004.121104
467,Bett,NOUN,r1A,ORT-MAU,1004.121104,1004.551104
468,ich,PRON,r1A,ORT-MAU,1004.551104,1004.771104
469,hab,PROPN,r1A,ORT-MAU,1004.771104,1005.011104
470,nen,NOUN,r1A,ORT-MAU,1005.011104,1005.791104
471,Schrank,NOUN,r1A,ORT-MAU,1005.941104,1006.320521
472,ja,ADV,r1A,ORT-MAU,1014.666583,1014.917812
473,genau,ADV,r1A,ORT-MAU,1014.978208,1015.248208
474,wir,PRON,r1A,ORT-MAU,1015.248208,1015.438208
475,müssen,AUX,r1A,ORT-MAU,1015.438208,1015.757458
476,ja,ADV,r1A,ORT-MAU,1015.878625,1016.069062
477,ja,ADV,r1A,ORT-MAU,1016.501875,1016.649
478,dunkel,ADV,r1A,ORT-MAU,1017.254979,1017.800333
479,also,ADV,r1A,ORT-MAU,1020.764188,1021.174188
480,du,PRON,r1A,ORT-MAU,1021.174188,1021.284188
481,willst,AUX,r1A,ORT-MAU,1021.284188,1022.034188
482,du,PRON,r1A,ORT-MAU,1022.034188,1022.124187
483,schwarzes,ADJ,r1A,ORT-MAU,1022.124187,1022.564188
484,Parkett,NOUN,r1A,ORT-MAU,1022.564188,1022.984187
485,haben,AUX,r1A,ORT-MAU,1022.984187,1023.203458
486,ja,ADV,r1A,ORT-MAU,1028.06075,1028.15075
487,gut,ADV,r1A,ORT-MAU,1028.15075,1028.34075
488,okay,ADV,r1A,ORT-MAU,1028.34075,1028.769417
489,okay,ADV,r1A,ORT-MAU,1029.340708,1029.657833
490,aber,CCONJ,r1A,ORT-MAU,1030.579187,1031.169187
491,dann,ADV,r1A,ORT-MAU,1031.169187,1031.249188
492,auch,ADV,r1A,ORT-MAU,1031.249188,1031.419187
493,no-,X,r1A,ORT-MAU,1031.419187,1031.679187
494,noch,ADV,r1A,ORT-MAU,1031.679187,1031.889187
495,n,X,r1A,ORT-MAU,1031.889187,1031.959188
496,noch,ADV,r1A,ORT-MAU,1031.959188,1032.049188
497,n,X,r1A,ORT-MAU,1032.049188,1032.099187
498,p-,NOUN,r1A,ORT-MAU,1032.099187,1032.129187
499,paar,DET,r1A,ORT-MAU,1032.189187,1032.379187
500,Teppige,NOUN,r1A,ORT-MAU,1032.379187,1032.847313
501,nein,PART,r1A,ORT-MAU,1036.103708,1036.640833
502,nein,PART,r1A,ORT-MAU,1036.640833,1036.780833
503,nein,PART,r1A,ORT-MAU,1036.780833,1037.090833
504,ja,ADV,r1A,ORT-MAU,1037.696458,1037.973583
505,ja,ADV,r1A,ORT-MAU,1037.973583,1038.163583
506,genau,ADV,r1A,ORT-MAU,1038.163583,1038.303583
507,ja,ADV,r1A,ORT-MAU,1038.363667,1038.570792
508,ja,ADV,r1A,ORT-MAU,1038.570792,1038.650792
509,ja,ADV,r1A,ORT-MAU,1038.942937,1039.090062
510,und,CCONJ,r1A,ORT-MAU,1040.111354,1040.261354
511,dann,ADV,r1A,ORT-MAU,1040.261354,1040.541354
512,ja,ADV,r1A,ORT-MAU,1040.541354,1040.871354
513,ja,ADV,r1A,ORT-MAU,1045.272104,1045.582104
514,wie,ADP,r1A,ORT-MAU,1046.510146,1046.757271
515,wie,ADP,r1A,ORT-MAU,1046.757271,1047.064146
516,ja,ADV,r1A,ORT-MAU,1050.806437,1050.956437
517,das,PRON,r1A,ORT-MAU,1050.956437,1051.326438
518,ist,AUX,r1A,ORT-MAU,1051.326438,1051.426438
519,mir,PRON,r1A,ORT-MAU,1051.426438,1051.586438
520,ja,ADV,r1A,ORT-MAU,1051.586438,1051.726437
521,egal,ADV,r1A,ORT-MAU,1051.726437,1052.076438
522,weiße,ADJ,r1A,ORT-MAU,1055.873021,1056.213021
523,Fliesen,NOUN,r1A,ORT-MAU,1056.213021,1056.812708
524,ja,ADV,r1A,ORT-MAU,1060.501729,1060.701729
525,ja,ADV,r1A,ORT-MAU,1062.241812,1062.418938
526,Küche,NOUN,r1A,ORT-MAU,1066.572729,1066.926479
527,ja,ADV,r1A,ORT-MAU,1067.93925,1068.086375
528,auch,ADV,r1A,ORT-MAU,1068.086375,1068.156375
529,irgendwie,ADV,r1A,ORT-MAU,1068.156375,1068.916375
530,auch,ADV,r1A,ORT-MAU,1068.916375,1069.177104
531,auch,ADV,r1A,ORT-MAU,1070.544771,1070.711896
532,irgendwie,ADV,r1A,ORT-MAU,1070.711896,1070.996896
533,Fliesen,NOUN,r1A,ORT-MAU,1070.996896,1071.522937
534,aber,CCONJ,r1A,ORT-MAU,1071.54025,1071.687375
535,ich,PRON,r1A,ORT-MAU,1071.687375,1071.777375
536,find-,X,r1A,ORT-MAU,1071.777375,1072.057375
537,ich,PRON,r1A,ORT-MAU,1072.057375,1072.157375
538,finde,VERB,r1A,ORT-MAU,1072.157375,1072.447375
539,so,ADV,r1A,ORT-MAU,1072.447375,1072.667375
540,diese,PRON,r1A,ORT-MAU,1072.667375,1073.147375
541,die-,X,r1A,ORT-MAU,1073.147375,1073.247375
542,diese,PRON,r1A,ORT-MAU,1073.247375,1073.427375
543,amerikanischen,VERB,r1A,ORT-MAU,1073.427375,1074.467375
544,Küchen,NOUN,r1A,ORT-MAU,1074.467375,1074.797375
545,ja,ADV,r1A,ORT-MAU,1077.021104,1077.271104
546,und,CCONJ,r1A,ORT-MAU,1078.077354,1078.324479
547,halt,ADV,r1A,ORT-MAU,1078.324479,1079.334479
548,s-,ADV,r1A,ORT-MAU,1079.334479,1079.444479
549,in,ADP,r1A,ORT-MAU,1079.444479,1079.494479
550,der,DET,r1A,ORT-MAU,1079.494479,1079.614479
551,Mitte,NOUN,r1A,ORT-MAU,1079.614479,1079.894479
552,halt,ADV,r1A,ORT-MAU,1079.894479,1080.124479
553,so,ADV,r1A,ORT-MAU,1080.124479,1080.464479
554,ja,ADV,r1A,ORT-MAU,1081.550146,1081.627271
555,ja,ADV,r1A,ORT-MAU,1081.627271,1081.777271
556,genau,ADV,r1A,ORT-MAU,1081.777271,1082.069521
557,ja,ADV,r1A,ORT-MAU,1082.251313,1082.638438
558,ja,ADV,r1A,ORT-MAU,1082.638438,1082.908437
559,d-,ADV,r1A,ORT-MAU,1082.978437,1083.018437
560,das,PRON,r1A,ORT-MAU,1083.018437,1083.518437
561,find,NOUN,r1A,ORT-MAU,1083.518437,1083.768437
562,ich,PRON,r1A,ORT-MAU,1083.768437,1083.896
563,ja,ADV,r1A,ORT-MAU,1085.705146,1086.051396
564,nee,X,r1A,ORT-MAU,1087.999042,1088.376167
565,also,ADV,r1A,ORT-MAU,1088.376167,1088.956167
566,keine,DET,r1A,ORT-MAU,1090.701438,1091.038562
567,keine,DET,r1A,ORT-MAU,1091.038562,1091.268562
568,Ahnung,NOUN,r1A,ORT-MAU,1091.318563,1091.608563
569,vielleicht,ADV,r1A,ORT-MAU,1094.103333,1094.350458
570,rot-orange,NOUN,r1A,ORT-MAU,1094.460458,1095.500458
571,in,ADP,r1A,ORT-MAU,1095.500458,1095.570458
572,dem,PRON,r1A,ORT-MAU,1095.570458,1095.780458
573,Bereich,NOUN,r1A,ORT-MAU,1095.780458,1096.232771
574,also,ADV,r1A,ORT-MAU,1097.332104,1097.747604
575,gut,ADV,r1A,ORT-MAU,1099.792125,1099.87925
576,was,PRON,r1A,ORT-MAU,1099.87925,1099.99925
577,fehlt,VERB,r1A,ORT-MAU,1099.99925,1100.27925
578,denn,CCONJ,r1A,ORT-MAU,1100.27925,1100.55925
579,oh,PROPN,r1A,ORT-MAU,1101.029958,1101.157083
580,ja,ADV,r1A,ORT-MAU,1101.157083,1101.417083
581,oh,PROPN,r1A,ORT-MAU,1101.417083,1101.607083
582,das,PRON,r1A,ORT-MAU,1101.607083,1101.727083
583,ist,AUX,r1A,ORT-MAU,1101.797083,1101.897083
584,schwierig,ADV,r1A,ORT-MAU,1101.897083,1102.317083
585,also,ADV,r1A,ORT-MAU,1103.696083,1103.803208
586,wir,PRON,r1A,ORT-MAU,1103.803208,1103.903208
587,brauchen,VERB,r1A,ORT-MAU,1103.903208,1104.123208
588,auf,ADP,r1A,ORT-MAU,1104.123208,1104.293208
589,m-,NOUN,r1A,ORT-MAU,1104.293208,1104.473208
590,auf,ADP,r1A,ORT-MAU,1104.473208,1104.743208
591,auf,ADP,r1A,ORT-MAU,1104.743208,1104.993208
592,jeden,PRON,r1A,ORT-MAU,1104.993208,1105.243208
593,Fall,NOUN,r1A,ORT-MAU,1105.243208,1105.553208
594,erstmal,ADV,r1A,ORT-MAU,1105.553208,1105.823208
595,n,X,r1A,ORT-MAU,1105.823208,1106.033208
596,mega,VERB,r1A,ORT-MAU,1106.033208,1106.263208
597,Fernseher,NOUN,r1A,ORT-MAU,1106.263208,1106.831312
598,ja,ADV,r1A,ORT-MAU,1108.553688,1108.753688
599,stimmt,VERB,r1A,ORT-MAU,1117.272354,1117.659479
600,ja,ADV,r1A,ORT-MAU,1117.659479,1117.999479
601,ja,ADV,r1A,ORT-MAU,1117.999479,1118.149479
602,genau,ADV,r1A,ORT-MAU,1118.269479,1118.579479
603,ja,ADV,r1A,ORT-MAU,1118.839125,1118.97625
604,ja,ADV,r1A,ORT-MAU,1118.97625,1119.04625
605,und,CCONJ,r1A,ORT-MAU,1119.04625,1119.22625
606,und,CCONJ,r1A,ORT-MAU,1119.22625,1119.48625
607,die,DET,r1A,ORT-MAU,1119.48625,1119.57625
608,passende,ADJ,r1A,ORT-MAU,1119.57625,1119.88625
609,Soundanlage,NOUN,r1A,ORT-MAU,1119.88625,1120.61625
610,dazu,ADV,r1A,ORT-MAU,1120.61625,1120.847375
611,und,CCONJ,r1A,ORT-MAU,1121.160646,1121.267771
612,n,X,r1A,ORT-MAU,1121.267771,1121.297771
613,und,CCONJ,r1A,ORT-MAU,1121.297771,1121.407771
614,dann,ADV,r1A,ORT-MAU,1121.407771,1121.547771
615,brauchen,VERB,r1A,ORT-MAU,1121.547771,1121.747771
616,wir,PRON,r1A,ORT-MAU,1121.747771,1121.907771
617,aber,CCONJ,r1A,ORT-MAU,1121.907771,1122.267771
618,auf,ADP,r1A,ORT-MAU,1122.267771,1122.377771
619,der,DET,r1A,ORT-MAU,1122.377771,1122.527771
620,anderen,PRON,r1A,ORT-MAU,1122.527771,1122.937771
621,Seite,NOUN,r1A,ORT-MAU,1122.937771,1123.134271
622,geh,X,r1A,ORT-MAU,1127.9125,1128.029625
623,ich,PRON,r1A,ORT-MAU,1128.029625,1128.149625
624,mal,ADV,r1A,ORT-MAU,1128.229625,1128.329625
625,von,ADP,r1A,ORT-MAU,1128.329625,1128.499625
626,aus,ADP,r1A,ORT-MAU,1128.499625,1128.581688
627,ho-,X,r1A,ORT-MAU,1128.581688,1128.828812
628,hoff,ADV,r1A,ORT-MAU,1128.828812,1129.058812
629,ich,PRON,r1A,ORT-MAU,1129.058812,1129.088812
630,doch,CCONJ,r1A,ORT-MAU,1129.088812,1129.288812
631,mal,ADV,r1A,ORT-MAU,1129.288812,1129.418813
632,ja,ADV,r1A,ORT-MAU,1132.424042,1132.611167
633,ja,ADV,r1A,ORT-MAU,1132.611167,1132.751167
634,genau,ADV,r1A,ORT-MAU,1132.751167,1133.168479
635,ja,ADV,r1A,ORT-MAU,1137.324938,1137.394937
636,ja,ADV,r1A,ORT-MAU,1137.394937,1137.614937
637,ja,ADV,r1A,ORT-MAU,1137.614937,1137.724937
638,genau,ADV,r1A,ORT-MAU,1137.724937,1138.194937
639,so,ADV,r1A,ORT-MAU,1138.194937,1138.692812
640,Mhm,PROPN,r1A,ORT-MAU,1140.250729,1140.579854
641,ja,ADV,r1A,ORT-MAU,1145.812375,1145.952375
642,auf,ADP,r1A,ORT-MAU,1145.952375,1146.072375
643,jeden,PRON,r1A,ORT-MAU,1146.072375,1146.329875
644,dann,ADV,r1A,ORT-MAU,1146.329875,1146.427
645,brauchen,VERB,r1A,ORT-MAU,1146.427,1146.587
646,wir,PRON,r1A,ORT-MAU,1146.587,1146.747
647,auch,ADV,r1A,ORT-MAU,1146.747,1146.907
648,noch,ADV,r1A,ORT-MAU,1146.907,1146.967
649,auf,ADP,r1A,ORT-MAU,1147.047,1147.187
650,der,DET,r1A,ORT-MAU,1147.187,1147.297
651,anderen,PRON,r1A,ORT-MAU,1147.297,1147.457
652,Seite,NOUN,r1A,ORT-MAU,1147.457,1147.647
653,jedenwei-,X,r1A,ORT-MAU,1147.647,1148.042
654,jeweils,ADV,r1A,ORT-MAU,1148.042,1148.317
655,so,ADV,r1A,ORT-MAU,1148.317,1148.437
656,n,X,r1A,ORT-MAU,1148.437,1148.477
657,fettes,ADJ,r1A,ORT-MAU,1148.477,1148.762
658,Sofa,X,r1A,ORT-MAU,1148.762,1149.127
659,Mhm,PROPN,r1A,ORT-MAU,1152.068313,1152.371292
660,was,PRON,r1A,ORT-MAU,1159.342521,1159.672521
661,wegen,ADP,r1A,ORT-MAU,1160.778979,1161.256104
662,der,DET,r1A,ORT-MAU,1161.256104,1161.436104
663,Photosyn-,X,r1A,ORT-MAU,1161.436104,1161.876104
664,ja,ADV,r1A,ORT-MAU,1162.297146,1162.437146
665,aber,CCONJ,r1A,ORT-MAU,1162.437146,1162.647146
666,ich,PRON,r1A,ORT-MAU,1162.647146,1162.777146
667,also,ADV,r1A,ORT-MAU,1162.777146,1163.037146
668,ich,PRON,r1A,ORT-MAU,1163.037146,1163.277146
669,so,ADV,r1A,ORT-MAU,1164.934604,1165.084604
670,vom,ADP,r1A,ORT-MAU,1165.084604,1165.254604
671,Wohnzimmerstil,NOUN,r1A,ORT-MAU,1165.254604,1165.924604
672,her,ADV,r1A,ORT-MAU,1165.924604,1166.034604
673,würd,PROPN,r1A,ORT-MAU,1166.034604,1166.164604
674,ich,PRON,r1A,ORT-MAU,1166.164604,1166.244604
675,das,PRON,r1A,ORT-MAU,1166.244604,1166.384604
676,eher,ADV,r1A,ORT-MAU,1166.384604,1166.624604
677,so,ADV,r1A,ORT-MAU,1166.624604,1166.984604
678,eher,ADV,r1A,ORT-MAU,1167.914604,1168.169604
679,eher,ADV,r1A,ORT-MAU,1168.169604,1168.364604
680,eher,ADV,r1A,ORT-MAU,1168.364604,1168.474604
681,modern,ADV,r1A,ORT-MAU,1168.474604,1168.954604
682,einrichten,VERB,r1A,ORT-MAU,1168.954604,1169.724604
683,also,ADV,r1A,ORT-MAU,1169.724604,1170.069604
684,eher,ADV,r1A,ORT-MAU,1170.069604,1170.264604
685,so,ADV,r1A,ORT-MAU,1170.264604,1170.35525
686,ja,ADV,r1A,ORT-MAU,1178.806521,1178.916521
687,das,PRON,r1A,ORT-MAU,1178.916521,1179.026521
688,passt,VERB,r1A,ORT-MAU,1179.026521,1179.376687
689,ja,ADV,r1A,ORT-MAU,1181.203125,1181.488792
690,ja,ADV,r1A,ORT-MAU,1182.390187,1182.520188
691,a-,NOUN,r1A,ORT-MAU,1184.102958,1184.220083
692,aber,CCONJ,r1A,ORT-MAU,1184.220083,1184.620083
693,so,ADV,r1A,ORT-MAU,1184.620083,1184.680083
694,diesen,PRON,r1A,ORT-MAU,1184.680083,1184.930083
695,ganzen,VERB,r1A,ORT-MAU,1184.930083,1185.440083
696,mo-,X,r1A,ORT-MAU,1185.440083,1185.760083
697,modischen,NOUN,r1A,ORT-MAU,1185.760083,1186.290083
698,Einrichtungskram,PROPN,r1A,ORT-MAU,1186.290083,1187.030083
699,so,ADV,r1A,ORT-MAU,1187.030083,1187.100083
700,das,PRON,r1A,ORT-MAU,1187.100083,1187.260083
701,meiste,PRON,r1A,ORT-MAU,1187.260083,1187.450083
702,musst,VERB,r1A,ORT-MAU,1187.450083,1187.520083
703,du,PRON,r1A,ORT-MAU,1187.520083,1187.640083
704,sowieso,ADV,r1A,ORT-MAU,1187.640083,1188.190083
705,machen,VERB,r1A,ORT-MAU,1188.190083,1188.430083
706,weil,SCONJ,r1A,ORT-MAU,1188.727042,1188.924167
707,das,PRON,r1A,ORT-MAU,1188.924167,1189.094167
708,bei,ADP,r1A,ORT-MAU,1189.094167,1189.214167
709,mir,PRON,r1A,ORT-MAU,1189.214167,1189.624167
710,dann,ADV,r1A,ORT-MAU,1189.624167,1189.754167
711,immer,ADV,r1A,ORT-MAU,1189.964167,1190.374167
712,total,ADV,r1A,ORT-MAU,1190.374167,1190.944167
713,kahl,NOUN,r1A,ORT-MAU,1191.004167,1191.404167
714,und,CCONJ,r1A,ORT-MAU,1191.404167,1191.564167
715,kalt,ADV,r1A,ORT-MAU,1191.614167,1191.804167
716,aussieht,VERB,r1A,ORT-MAU,1191.804167,1192.293417
717,ja,ADV,r1A,ORT-MAU,1192.717562,1192.985917
718,ja,ADV,r1A,ORT-MAU,1193.584854,1194.141979
719,oh,PROPN,r1A,ORT-MAU,1200.866396,1201.073521
720,ja,ADV,r1A,ORT-MAU,1201.073521,1201.293521
721,verdammt,VERB,r1A,ORT-MAU,1201.293521,1201.879187
722,wieviel,ADV,r1A,ORT-MAU,1202.77075,1203.007875
723,Qua-,X,r1A,ORT-MAU,1203.007875,1203.107875
724,hamwa,VERB,r1A,ORT-MAU,1203.107875,1203.587875
725,hatten,AUX,r1A,ORT-MAU,1209.922458,1210.059583
726,wir,PRON,r1A,ORT-MAU,1210.059583,1210.199583
727,nicht,PART,r1A,ORT-MAU,1210.199583,1210.259583
728,ne,X,r1A,ORT-MAU,1210.259583,1210.429583
729,Vierzig-Quadratmeter-Küche,NOUN,r1A,ORT-MAU,1210.429583,1211.669583
730,moment,ADV,r1A,ORT-MAU,1213.021375,1213.3085
731,wir,PRON,r1A,ORT-MAU,1213.3085,1213.4285
732,hatten,AUX,r1A,ORT-MAU,1213.4285,1213.5585
733,fünfundzwanzig,ADV,r1A,ORT-MAU,1213.5585,1214.3485
734,und,CCONJ,r1A,ORT-MAU,1214.3485,1214.3785
735,fünfundzwanzig,ADV,r1A,ORT-MAU,1214.3785,1215.5785
736,sind,AUX,r1A,ORT-MAU,1215.9785,1216.0985
737,fünfzig,NUM,r1A,ORT-MAU,1216.0985,1216.700271
738,dann,ADV,r1A,ORT-MAU,1217.541583,1217.648708
739,hatten,AUX,r1A,ORT-MAU,1217.648708,1217.898708
740,wir,PRON,r1A,ORT-MAU,1217.898708,1218.268708
741,zehn,NUM,r1A,ORT-MAU,1221.782937,1222.3025
742,zehn,NUM,r1A,ORT-MAU,1223.825812,1224.065812
743,war,AUX,r1A,ORT-MAU,1224.065812,1224.245813
744,Ankleide,NOUN,r1A,ORT-MAU,1224.245813,1224.645812
745,da-,X,r1A,ORT-MAU,1224.645812,1224.785813
746,da-,X,r1A,ORT-MAU,1224.785813,1224.955813
747,da-,X,r1A,ORT-MAU,1224.955813,1225.195813
748,dann,ADV,r1A,ORT-MAU,1225.195813,1225.305813
749,sind,AUX,r1A,ORT-MAU,1225.305813,1225.365812
750,wir,PRON,r1A,ORT-MAU,1225.365812,1225.545813
751,bei,ADP,r1A,ORT-MAU,1225.545813,1225.645812
752,sechzig,NUM,r1A,ORT-MAU,1225.645812,1226.147542
753,zehn,NUM,r1A,ORT-MAU,1226.675542,1227.172667
754,brau-,X,r1A,ORT-MAU,1227.172667,1227.372667
755,zehn,NUM,r1A,ORT-MAU,1227.432667,1227.782667
756,brauchen,VERB,r1A,ORT-MAU,1227.782667,1228.042667
757,wir,PRON,r1A,ORT-MAU,1228.042667,1228.192667
758,au-,X,r1A,ORT-MAU,1228.192667,1228.342667
759,n,X,r1A,ORT-MAU,1228.342667,1228.392667
760,Flur,NOUN,r1A,ORT-MAU,1228.392667,1228.602667
761,brauchen,VERB,r1A,ORT-MAU,1228.602667,1228.802667
762,wir,PRON,r1A,ORT-MAU,1228.802667,1228.892667
763,ja,ADV,r1A,ORT-MAU,1228.892667,1228.952667
764,auch,ADV,r1A,ORT-MAU,1228.952667,1229.082667
765,noch,ADV,r1A,ORT-MAU,1229.082667,1229.229125
766,zehn,NUM,r1A,ORT-MAU,1230.606625,1230.836625
767,brauchen,VERB,r1A,ORT-MAU,1230.836625,1231.156625
768,wir,PRON,r1A,ORT-MAU,1231.156625,1231.316625
769,für,ADP,r1A,ORT-MAU,1231.316625,1231.586625
770,den,DET,r1A,ORT-MAU,1231.586625,1231.746625
771,Flur,NOUN,r1A,ORT-MAU,1231.746625,1232.176625
772,dann,ADV,r1A,ORT-MAU,1233.368458,1233.705583
773,sind,AUX,r1A,ORT-MAU,1233.705583,1233.795583
774,wir,PRON,r1A,ORT-MAU,1233.795583,1233.905583
775,sind,AUX,r1A,ORT-MAU,1233.905583,1234.135583
776,wir,PRON,r1A,ORT-MAU,1234.135583,1234.545583
777,bei,ADP,r1A,ORT-MAU,1234.545583,1235.615583
778,siebzig,NUM,r1A,ORT-MAU,1235.615583,1236.125583
779,Bad,PROPN,r1A,ORT-MAU,1243.368062,1243.645188
780,wollten,AUX,r1A,ORT-MAU,1243.645188,1243.805188
781,wir,PRON,r1A,ORT-MAU,1243.805188,1243.905188
782,sechzig,NUM,r1A,ORT-MAU,1243.905188,1244.315188
783,machen,VERB,r1A,ORT-MAU,1244.315188,1244.575188
784,wären,AUX,r1A,ORT-MAU,1244.575188,1244.815188
785,wir,PRON,r1A,ORT-MAU,1244.815188,1244.875188
786,bei,ADP,r1A,ORT-MAU,1244.875188,1244.945187
787,hundertzehn,NUM,r1A,ORT-MAU,1244.945187,1245.655188
788,hundertdreißig,ADV,r1A,ORT-MAU,1245.655188,1246.640125
789,wir,PRON,r1A,ORT-MAU,1251.575812,1251.652938
790,brauchen,VERB,r1A,ORT-MAU,1251.652938,1252.002937
791,ja,ADV,r1A,ORT-MAU,1252.002937,1252.062938
792,noch,ADV,r1A,ORT-MAU,1252.062938,1252.152938
793,die,DET,r1A,ORT-MAU,1252.152938,1252.262937
794,Küche,NOUN,r1A,ORT-MAU,1252.262937,1252.572938
795,woll-,X,r1A,ORT-MAU,1252.572938,1252.712937
796,Küche,NOUN,r1A,ORT-MAU,1253.962896,1254.442896
797,nee,X,r1A,ORT-MAU,1256.996083,1257.756083
798,gut,ADV,r1A,ORT-MAU,1261.887021,1261.964146
799,dann,ADV,r1A,ORT-MAU,1261.964146,1261.994146
800,wären,AUX,r1A,ORT-MAU,1261.994146,1262.124146
801,wir,PRON,r1A,ORT-MAU,1262.124146,1262.254146
802,jetzt,ADV,r1A,ORT-MAU,1262.254146,1262.504146
803,bei,ADP,r1A,ORT-MAU,1262.504146,1262.894146
804,fünfund-,X,r1A,ORT-MAU,1265.717229,1266.117229
805,fünfundfünzig,ADV,r1A,ORT-MAU,1266.117229,1266.857229
806,was,PRON,r1A,ORT-MAU,1269.445563,1269.552688
807,fehlt,VERB,r1A,ORT-MAU,1269.552688,1269.712687
808,denn,CCONJ,r1A,ORT-MAU,1269.712687,1269.822688
809,jetzt,ADV,r1A,ORT-MAU,1269.822688,1269.992688
810,noch,ADV,r1A,ORT-MAU,1269.992688,1270.103437
811,und,CCONJ,r1A,ORT-MAU,1272.172271,1272.549396
812,die,DET,r1A,ORT-MAU,1272.549396,1272.629396
813,Küche,NOUN,r1A,ORT-MAU,1272.629396,1272.873437
814,das,PRON,r1A,ORT-MAU,1274.277208,1274.927208
815,Bad,PROPN,r1A,ORT-MAU,1274.997208,1275.368083
816,hatten,AUX,r1A,ORT-MAU,1277.471542,1277.705271
817,okay,ADV,r1A,ORT-MAU,1279.116208,1279.683333
818,ja,ADV,r1A,ORT-MAU,1283.134354,1283.401479
819,okay,ADV,r1A,ORT-MAU,1283.401479,1283.751479
820,ja,ADV,r1A,ORT-MAU,1289.890375,1290.138917
821,aber,CCONJ,r1A,ORT-MAU,1290.26875,1290.425875
822,ich,PRON,r1A,ORT-MAU,1290.425875,1290.535875
823,will,AUX,r1A,ORT-MAU,1290.535875,1290.905875
824,dann,ADV,r1A,ORT-MAU,1290.905875,1291.365875
825,eher,ADV,r1A,ORT-MAU,1291.525875,1291.895875
826,Abendsonne,PROPN,r1A,ORT-MAU,1292.075875,1292.595875
827,ich,PRON,r1A,ORT-MAU,1293.930333,1294.037458
828,will,AUX,r1A,ORT-MAU,1294.037458,1294.167458
829,dann,ADV,r1A,ORT-MAU,1294.167458,1294.327458
830,eher,ADV,r1A,ORT-MAU,1294.327458,1294.467458
831,Abendsonne,PROPN,r1A,ORT-MAU,1294.467458,1295.211458
832,als,ADP,r1A,ORT-MAU,1296.812854,1296.959979
833,morgens,ADV,r1A,ORT-MAU,1296.959979,1297.339979
834,Sonne,NOUN,r1A,ORT-MAU,1297.339979,1297.765042
835,ja,ADV,r1A,ORT-MAU,1300.926208,1301.223333
836,ja,ADV,r1A,ORT-MAU,1301.223333,1301.483333
837,genau,ADV,r1A,ORT-MAU,1301.483333,1302.253333
838,so,ADV,r1A,ORT-MAU,1302.253333,1302.333333
839,so,ADV,r1A,ORT-MAU,1302.333333,1302.413333
840,so,ADV,r1A,ORT-MAU,1302.413333,1302.473333
841,glasmäßig,ADV,r1A,ORT-MAU,1302.473333,1302.923333
842,so,ADV,r1A,ORT-MAU,1303.272042,1303.339167
843,dass,SCONJ,r1A,ORT-MAU,1303.339167,1303.469167
844,man,PRON,r1A,ORT-MAU,1303.469167,1303.549167
845,da,ADV,r1A,ORT-MAU,1303.549167,1303.579167
846,so,ADV,r1A,ORT-MAU,1303.579167,1303.719167
847,n,X,r1A,ORT-MAU,1303.719167,1303.749167
848,bisschen,ADJ,r1A,ORT-MAU,1303.749167,1303.919167
849,rausgucken,VERB,r1A,ORT-MAU,1303.919167,1304.329167
850,kann,AUX,r1A,ORT-MAU,1304.329167,1304.419167
851,und,CCONJ,r1A,ORT-MAU,1304.419167,1304.449167
852,dann,ADV,r1A,ORT-MAU,1304.449167,1304.649167
853,dann,ADV,r1A,ORT-MAU,1304.649167,1304.959167
854,halt,ADV,r1A,ORT-MAU,1304.959167,1305.139167
855,so,ADV,r1A,ORT-MAU,1305.239167,1305.479167
856,schön,ADV,r1A,ORT-MAU,1305.629167,1305.799167
857,grillen,VERB,r1A,ORT-MAU,1305.799167,1306.109167
858,kann,AUX,r1A,ORT-MAU,1306.109167,1306.899167
859,ja,ADV,r1A,ORT-MAU,1308.009063,1308.182167
860,?,PUNCT,r1A,KAN-MAU,555.791958,556.120896
861,m,X,r1A,KAN-MAU,555.791958,556.120896
862,h,X,r1A,KAN-MAU,555.791958,556.120896
863,m,X,r1A,KAN-MAU,555.791958,556.120896
864,j,PROPN,r1A,KAN-MAU,557.064417,557.211542
